user_id,total_events,unique_sessions,active_days,recency_days,events_per_session,device_os,location_country,active_next_7_days
10088,2,2,2,0.23429398148148148,1.0,Android,Cuba,0
1009,1,1,1,12.080636574074074,1.0,Android,Chile,1
10091,1,1,1,5.543275462962963,1.0,iOS,Cyprus,0
10092,3,3,3,2.1111805555555554,1.0,iOS,Brunei Darussalam,1
10096,2,2,2,4.286608796296297,1.0,Android,Hong Kong,1
10097,1,1,1,10.541979166666666,1.0,Android,British Indian Ocean Territory (Chagos Archipelago),1
1010,1,1,1,22.206261574074073,1.0,iOS,Norway,0
10101,1,1,1,10.05525462962963,1.0,iOS,Kazakhstan,1
10102,1,1,1,3.1906712962962964,1.0,iOS,Romania,0
10103,2,2,2,15.372233796296296,1.0,Android,Barbados,0
10105,1,1,1,17.304212962962964,1.0,iOS,Zambia,1
10106,1,1,1,13.026030092592592,1.0,Android,Aruba,1
10107,2,2,2,5.447835648148148,1.0,iOS,Macao,0
10109,2,2,2,2.634548611111111,1.0,Android,Martinique,0
1011,2,2,2,9.123935185185186,1.0,Android,Ecuador,0
10112,1,1,1,16.06366898148148,1.0,iOS,United States Virgin Islands,0
10113,1,1,1,0.8530439814814815,1.0,Android,Germany,1
10115,1,1,1,12.127650462962963,1.0,iOS,Poland,0
10117,1,1,1,22.283715277777777,1.0,iOS,Senegal,0
10119,1,1,1,10.927743055555556,1.0,iOS,Mexico,1
10122,1,1,1,0.9458217592592593,1.0,iOS,Peru,0
10123,1,1,1,6.066157407407408,1.0,Android,Slovenia,0
10128,1,1,1,16.631261574074074,1.0,Android,Guyana,0
10129,1,1,1,13.592916666666667,1.0,Android,Mayotte,0
1013,1,1,1,21.449988425925927,1.0,Android,Ukraine,0
10130,1,1,1,4.813912037037037,1.0,iOS,Anguilla,0
10132,1,1,1,20.838530092592592,1.0,iOS,French Polynesia,0
10133,1,1,1,14.23818287037037,1.0,Android,Yemen,1
10134,3,3,3,8.055648148148148,1.0,iOS,Portugal,0
10138,2,2,2,19.148055555555555,1.0,Android,Israel,0
10139,2,2,2,0.18233796296296295,1.0,Android,Maldives,0
1014,1,1,1,14.722314814814816,1.0,iOS,Cameroon,1
10145,1,1,1,21.20087962962963,1.0,Android,Equatorial Guinea,1
10146,1,1,1,15.001782407407408,1.0,Android,Monaco,0
10147,1,1,1,0.5621064814814815,1.0,iOS,Eritrea,0
10148,1,1,1,2.9204050925925924,1.0,Android,Myanmar,1
1015,1,1,1,12.959131944444444,1.0,iOS,Nauru,1
10154,1,1,1,5.733854166666666,1.0,Android,Mauritius,0
10155,1,1,1,0.2757986111111111,1.0,iOS,Angola,0
10158,1,1,1,7.456747685185185,1.0,iOS,Seychelles,1
1016,1,1,1,18.21472222222222,1.0,Android,Ukraine,0
10162,1,1,1,20.42292824074074,1.0,iOS,Bolivia,1
10163,2,2,2,3.4433796296296295,1.0,Android,Korea,0
10165,2,2,2,14.56826388888889,1.0,Android,Northern Mariana Islands,0
10166,1,1,1,10.608414351851852,1.0,iOS,Austria,0
10168,2,2,2,19.69931712962963,1.0,Android,Mauritania,0
10169,2,2,2,5.953668981481481,1.0,iOS,American Samoa,0
10170,1,1,1,19.484780092592594,1.0,Android,Tanzania,0
10171,3,3,3,3.1154050925925927,1.0,Android,Cook Islands,0
10172,1,1,1,9.072002314814815,1.0,Android,Congo,0
10173,1,1,1,14.362199074074073,1.0,Android,Zimbabwe,0
10174,1,1,1,12.042789351851852,1.0,Android,South Georgia and the South Sandwich Islands,1
10175,1,1,1,9.826666666666666,1.0,Android,Cape Verde,0
10176,1,1,1,7.567083333333334,1.0,Android,Qatar,0
10181,1,1,1,19.46790509259259,1.0,Android,Malta,0
10182,1,1,1,13.837430555555555,1.0,iOS,Macao,0
10183,1,1,1,16.19355324074074,1.0,iOS,Thailand,0
10184,1,1,1,17.526539351851852,1.0,Android,Jamaica,0
10188,2,2,2,3.3288657407407407,1.0,Android,Central African Republic,1
10189,2,2,2,5.067719907407407,1.0,Android,Palau,0
1019,2,2,2,1.5996643518518519,1.0,Android,EcQ8M1,0
10191,1,1,1,16.288275462962964,1.0,iOS,Micronesia,0
10194,2,2,2,4.1120833333333335,1.0,Android,Korea,0
10197,3,3,3,6.466747685185185,1.0,Android,Russian Federation,0
10199,1,1,1,5.514027777777778,1.0,iOS,Holy See (Vatican City State),1
10200,2,2,2,1.8049652777777778,1.0,Android,Cape Verde,0
10203,3,3,2,12.772916666666667,1.0,Android,Dominican Republic,0
10207,2,2,2,5.383680555555555,1.0,Android,Northern Mariana Islands,0
10213,3,3,3,1.6933101851851853,1.0,Android,Armenia,0
10218,2,2,2,0.5187037037037037,1.0,Android,Cocos (Keeling) Islands,0
10219,1,1,1,9.556296296296296,1.0,Android,Gabon,1
1022,1,1,1,4.875439814814815,1.0,iOS,Tanzania,0
10221,2,2,2,4.721423611111111,1.0,Android,Bulgaria,0
10223,1,1,1,17.832546296296297,1.0,iOS,Armenia,0
10224,1,1,1,22.055081018518518,1.0,Android,Uzbekistan,0
10225,1,1,1,18.858136574074074,1.0,iOS,Chile,0
10228,2,2,2,2.3769791666666666,1.0,Android,Albania,0
1023,1,1,1,20.240439814814813,1.0,iOS,Western Sahara,0
10230,2,2,2,2.0084953703703703,1.0,Android,Brunei Darussalam,0
10234,1,1,1,16.094375,1.0,iOS,Christmas Island,1
10236,1,1,1,0.7046759259259259,1.0,Android,Northern Mariana Islands,0
10237,1,1,1,12.45326388888889,1.0,Android,Togo,0
10238,1,1,1,20.11332175925926,1.0,iOS,Djibouti,1
10239,1,1,1,4.09917824074074,1.0,Android,Jersey,0
10243,2,2,2,1.5215972222222223,1.0,Android,Chile,0
10244,1,1,1,18.36101851851852,1.0,iOS,Portugal,1
10247,2,2,2,15.82162037037037,1.0,Android,Antarctica (the territory South of 60 deg S),0
10248,3,3,3,3.91,1.0,Android,Dominica,0
10250,1,1,1,10.505474537037037,1.0,Android,Seychelles,0
10252,1,1,1,10.932662037037037,1.0,Android,Comoros,1
10255,1,1,1,14.381689814814814,1.0,Android,Ukraine,0
10259,2,2,2,0.17583333333333334,1.0,iOS,France,0
1026,2,2,2,5.647789351851852,1.0,Android,Iraq,0
10262,1,1,1,11.442777777777778,1.0,Android,Montserrat,1
10263,1,1,1,0.32927083333333335,1.0,Android,Jamaica,0
1027,1,1,1,18.715659722222224,1.0,iOS,Dominican Republic,1
10270,1,1,1,22.35966435185185,1.0,Android,Svalbard & Jan Mayen Islands,0
10272,1,1,1,9.517986111111112,1.0,Android,Senegal,0
10273,1,1,1,11.47699074074074,1.0,iOS,Cote d'Ivoire,1
10275,1,1,1,3.209861111111111,1.0,Android,United States Minor Outlying Islands,0
10277,1,1,1,20.160636574074076,1.0,Android,Martinique,1
10278,1,1,1,10.910856481481481,1.0,iOS,Puerto Rico,0
1028,3,3,3,1.9417939814814815,1.0,Android,Equatorial Guinea,0
10282,1,1,1,13.125,1.0,iOS,British Virgin Islands,0
1029,1,1,1,20.11202546296296,1.0,Android,Brunei Darussalam,1
10290,1,1,1,13.642303240740741,1.0,Android,Mauritania,0
10291,2,2,2,12.383020833333333,1.0,iOS,Anguilla,0
10293,2,2,2,12.831817129629629,1.0,Android,Cambodia,0
10295,1,1,1,16.114247685185184,1.0,iOS,Cyprus,0
10298,2,2,1,16.765416666666667,1.0,Android,Aruba,0
10299,2,2,2,18.44789351851852,1.0,Android,Cambodia,0
10300,2,2,2,12.36923611111111,1.0,Android,Italy,0
10301,1,1,1,11.105474537037036,1.0,Android,Barbados,0
10304,1,1,1,6.174097222222223,1.0,Android,Malaysia,0
10305,1,1,1,10.878263888888888,1.0,iOS,Croatia,0
10306,1,1,1,2.036712962962963,1.0,iOS,Ecuador,1
10308,4,4,4,2.1755324074074074,1.0,Android,Iraq,0
10309,1,1,1,2.097962962962963,1.0,iOS,Gabon,0
1031,4,4,4,2.929525462962963,1.0,Android,Barbados,0
10311,2,2,2,2.3316319444444447,1.0,Android,British Virgin Islands,1
10312,3,3,3,2.1564699074074074,1.0,Android,Jordan,1
10313,1,1,1,14.371493055555556,1.0,iOS,Bangladesh,0
10316,1,1,1,19.240324074074074,1.0,Android,India,0
10317,1,1,1,5.868807870370371,1.0,iOS,Uzbekistan,0
10318,1,1,1,5.592777777777778,1.0,Unknown,Malta,0
10319,5,5,4,2.127511574074074,1.0,Android,Cameroon,0
1032,1,1,1,17.936805555555555,1.0,iOS,Lithuania,1
10320,1,1,1,8.201759259259259,1.0,Android,Saudi Arabia,1
10323,1,1,1,3.5234027777777777,1.0,iOS,Korea,0
10327,1,1,1,8.867118055555556,1.0,Android,Sweden,0
10329,1,1,1,2.3396412037037035,1.0,Android,Kenya,0
10330,2,2,2,5.001435185185185,1.0,Android,Botswana,1
10333,1,1,1,0.9395254629629629,1.0,iOS,Lithuania,0
10334,1,1,1,9.5578125,1.0,iOS,Grenada,0
10336,1,1,1,16.423912037037038,1.0,iOS,Ukraine,1
10338,2,2,2,1.9279976851851852,1.0,Android,Holy See (Vatican City State),0
10340,1,1,1,7.681319444444444,1.0,Android,Hong Kong,0
10344,1,1,1,13.986273148148149,1.0,Android,Greece,0
10347,1,1,1,4.3975231481481485,1.0,iOS,Jamaica,0
1035,1,1,1,16.980393518518518,1.0,Android,Rwanda,0
10350,1,1,1,5.560868055555556,1.0,iOS,Puerto Rico,0
10352,2,2,2,16.72255787037037,1.0,Android,Eritrea,1
10354,1,1,1,22.99806712962963,1.0,iOS,Guinea,0
10356,1,1,1,7.344409722222222,1.0,iOS,Indonesia,0
10358,1,1,1,6.588229166666666,1.0,Android,Reunion,0
1036,1,1,1,2.1607291666666666,1.0,Android,Saint Pierre and Miquelon,0
10363,1,1,1,10.890497685185185,1.0,iOS,Sweden,0
10364,1,1,1,14.199409722222223,1.0,iOS,Burkina Faso,0
10369,3,3,3,8.71949074074074,1.0,Android,Italy,0
10370,2,2,2,7.642025462962963,1.0,Android,Argentina,0
10372,2,2,2,6.447581018518519,1.0,Android,San Marino,0
10374,1,1,1,10.346655092592593,1.0,Android,New Zealand,0
10375,2,2,2,10.480462962962964,1.0,iOS,Norfolk Island,0
10376,1,1,1,4.731493055555555,1.0,Android,Morocco,0
10378,2,2,2,2.5401967592592594,1.0,Android,Norway,1
10379,1,1,1,19.266041666666666,1.0,Android,Turkey,0
10380,1,1,1,11.623634259259259,1.0,Android,Mauritania,0
10381,6,6,4,0.40055555555555555,1.0,Android,Mozambique,0
10386,1,1,1,11.876504629629629,1.0,Android,Guernsey,0
10387,1,1,1,21.239270833333332,1.0,Android,Fiji,0
10389,1,1,1,15.641643518518519,1.0,Android,Togo,0
1039,1,1,1,14.65420138888889,1.0,iOS,Georgia,0
10390,1,1,1,3.949803240740741,1.0,Android,El Salvador,1
10391,1,1,1,9.466226851851852,1.0,iOS,Christmas Island,0
10392,1,1,1,21.259664351851853,1.0,Android,Mongolia,0
10393,1,1,1,21.511180555555555,1.0,Android,British Virgin Islands,1
10395,1,1,1,4.025775462962963,1.0,Android,Burundi,0
10397,1,1,1,21.985243055555557,1.0,iOS,Northern Mariana Islands,0
10399,2,2,2,7.48587962962963,1.0,Android,Anguilla,0
10400,1,1,1,18.832939814814814,1.0,Android,Turks and Caicos Islands,0
10401,1,1,1,20.106712962962963,1.0,Android,Jordan,0
10406,2,2,2,1.4601388888888889,1.0,Android,Haiti,0
10408,1,1,1,5.966458333333334,1.0,iOS,Ecuador,1
1041,1,1,1,5.311307870370371,1.0,Android,Nigeria,1
10410,1,1,1,1.1711805555555554,1.0,iOS,Congo,0
10411,2,2,2,8.822476851851851,1.0,Android,Chile,1
10412,1,1,1,3.2736574074074074,1.0,iOS,Guam,0
10413,2,2,2,0.325,1.0,Android,Equatorial Guinea,0
10415,1,1,1,18.68613425925926,1.0,Android,Antarctica (the territory South of 60 deg S),0
10416,1,1,1,20.157175925925927,1.0,Android,Kyrgyz Republic,0
1042,1,1,1,4.701481481481482,1.0,Android,Guinea,1
10420,2,2,2,3.595462962962963,1.0,Android,Canada,0
10423,2,2,2,1.8675,1.0,Android,Grenada,0
10425,1,1,1,20.632939814814815,1.0,iOS,Korea,0
10433,1,1,1,18.571828703703705,1.0,iOS,Bhutan,1
10435,2,2,2,6.347013888888889,1.0,Android,Cyprus,0
10436,1,1,1,4.959212962962963,1.0,Android,Central African Republic,0
10439,1,1,1,14.662581018518518,1.0,Android,Djibouti,0
1044,1,1,1,18.951215277777777,1.0,iOS,Liberia,0
10440,1,1,1,3.8926736111111113,1.0,Android,Armenia,0
10443,2,2,2,6.642118055555556,1.0,Android,Guadeloupe,0
10445,1,1,1,1.2355324074074074,1.0,Android,Moldova,0
10447,1,1,1,1.4912152777777778,1.0,Android,Botswana,0
1045,2,2,2,2.805127314814815,1.0,Android,Bolivia,0
10451,2,2,2,6.090104166666666,1.0,iOS,American Samoa,0
10452,1,1,1,16.274328703703702,1.0,iOS,Martinique,0
10453,1,1,1,1.1171527777777779,1.0,iOS,Palestinian Territory,1
10457,1,1,1,18.942523148148148,1.0,iOS,Turks and Caicos Islands,0
10459,2,2,2,1.3817824074074074,1.0,Android,French Southern Territories,0
10463,2,2,2,3.353912037037037,1.0,Android,Liechtenstein,0
10464,2,2,2,13.548090277777778,1.0,iOS,Cuba,1
10465,1,1,1,13.071273148148148,1.0,Android,Georgia,0
10466,1,1,1,0.08136574074074074,1.0,Android,French Southern Territories,0
10467,1,1,1,8.115277777777777,1.0,iOS,Bolivia,1
10470,1,1,1,22.731064814814815,1.0,iOS,British Indian Ocean Territory (Chagos Archipelago),0
10471,1,1,1,14.824039351851852,1.0,Android,Israel,0
10472,1,1,1,19.530821759259258,1.0,iOS,Saint Helena,0
10474,1,1,1,4.837800925925926,1.0,Android,Timor-Leste,0
10475,1,1,1,21.858032407407407,1.0,Android,French Polynesia,0
10476,1,1,1,7.030381944444445,1.0,Android,Luxembourg,0
10477,1,1,1,4.626643518518518,1.0,iOS,Honduras,0
10480,1,1,1,21.333472222222223,1.0,iOS,India,0
10482,1,1,1,7.052719907407408,1.0,iOS,Ireland,1
10483,2,2,2,8.465949074074073,1.0,Android,Netherlands,0
10484,3,3,3,1.0871527777777779,1.0,Android,Bahrain,1
10486,1,1,1,21.876377314814814,1.0,Android,Cuba,0
10488,2,2,1,15.728807870370371,1.0,Android,Saint Vincent and the Grenadines,0
10489,2,2,2,15.356273148148148,1.0,Android,Falkland Islands (Malvinas),0
1049,1,1,1,15.971296296296297,1.0,iOS,Lithuania,0
10490,1,1,1,13.783032407407408,1.0,iOS,South Georgia and the South Sandwich Islands,1
10491,1,1,1,1.6044328703703703,1.0,iOS,Cuba,0
10494,1,1,1,19.16439814814815,1.0,iOS,Congo,0
10496,2,2,2,5.408356481481482,1.0,Android,Nigeria,0
10499,2,2,2,7.838495370370371,1.0,Android,Lao People's Democratic Republic,1
104a4,1,1,1,2.9286226851851853,1.0,Android,Burundi,0
10500,1,1,1,9.391122685185184,1.0,Android,Bermuda,1
10501,1,1,1,9.889363425925925,1.0,iOS,Puerto Rico,0
10506,1,1,1,6.561307870370371,1.0,Android,Tanzania,0
1050Y,1,1,1,5.247303240740741,1.0,Android,Reunion,0
10512,1,1,1,1.642824074074074,1.0,iOS,Croatia,1
10513,2,2,2,1.1730671296296296,1.0,Android,Martinique,1
1052,2,2,2,10.092743055555555,1.0,Android,Lebanon,0
10520,1,1,1,11.947025462962962,1.0,iOS,Guinea,0
10521,1,1,1,22.45462962962963,1.0,Android,Morocco,1
10522,1,1,1,12.568981481481481,1.0,iOS,Turks and Caicos Islands,1
10523,1,1,1,1.4948842592592593,1.0,iOS,Slovakia (Slovak Republic),0
10525,2,2,1,18.319050925925925,1.0,Android,Guam,0
10526,1,1,1,4.457951388888889,1.0,Android,Suriname,0
10528,1,1,1,14.81037037037037,1.0,iOS,United States Minor Outlying Islands,0
1053,1,1,1,16.63804398148148,1.0,Android,Ecuador,1
10530,1,1,1,13.678530092592593,1.0,Android,Costa Rica,0
10531,1,1,1,13.93386574074074,1.0,iOS,Peru,1
10533,1,1,1,5.997546296296297,1.0,Android,Trinidad and Tobago,0
10534,1,1,1,15.841828703703703,1.0,iOS,Dominican Republic,1
10535,1,1,1,10.83712962962963,1.0,iOS,Togo,0
10537,2,2,2,4.364918981481481,1.0,Android,Anguilla,1
10539,1,1,1,15.870486111111111,1.0,iOS,Angola,0
1053M,1,1,1,2.1464814814814814,1.0,Android,United States of America,0
10540,1,1,1,10.83849537037037,1.0,iOS,Martinique,0
10541,1,1,1,14.777847222222222,1.0,iOS,Australia,1
10543,2,2,2,6.204375,1.0,Android,Cuba,0
10551,1,1,1,0.11900462962962963,1.0,Android,Sudan,0
10552,1,1,1,5.628576388888889,1.0,Android,Luxembourg,1
10554,1,1,1,18.678969907407406,1.0,iO5,United Kingdom,1
10555,2,2,2,6.1913425925925925,1.0,Android,Czech Republic,0
10556,2,2,2,10.61357638888889,1.0,Android,Australia,0
10560,1,1,1,16.39384259259259,1.0,iOS,Belize,0
10561,1,1,1,18.68347222222222,1.0,iOS,Myanmar,0
10566,1,1,1,2.631875,1.0,iOS,Holy See (Vatican City State),0
10569,1,1,1,1.634988425925926,1.0,iOS,Uzbekistan,1
1057,1,1,1,4.9687731481481485,1.0,Android,United States Minor Outlying Islands,0
10572,1,1,1,4.347037037037037,1.0,Android,Timor-Leste,0
10573,1,1,1,10.720810185185185,1.0,Android,British Indian Ocean Territory (Chagos Archipelago),0
10574,1,1,1,13.202627314814816,1.0,Android,Panama,0
10578,1,1,1,22.253391203703703,1.0,Android,Malawi,0
10579,2,2,2,9.027696759259259,1.0,Android,Moldova,0
1058,1,1,1,14.463587962962963,1.0,Android,Liechtenstein,0
10580,1,1,1,11.935162037037037,1.0,iOS,Senegal,0
10581,1,1,1,6.327164351851851,1.0,Android,Togo,0
10582,1,1,1,11.932650462962963,1.0,iOS,Guatemala,0
10584,1,1,1,3.0028703703703705,1.0,iOS,Mauritania,0
10585,1,1,1,3.4905092592592593,1.0,iOS,Slovenia,0
10587,3,3,3,4.429976851851852,1.0,iOS,Nigeria,0
10588,1,1,1,18.755266203703705,1.0,Android,Jordan,0
1059,1,1,1,20.365092592592593,1.0,Android,Paraguay,0
10590,2,2,2,10.372835648148149,1.0,Android,Argentina,0
10592,1,1,1,18.996689814814815,1.0,iOS,Burundi,0
10595,1,1,1,6.539930555555555,1.0,Android,Norway,1
10598,2,2,2,4.278449074074074,1.0,Android,Bermuda,0
10601,1,1,1,19.878657407407406,1.0,Android,Bermuda,0
10604,3,3,3,3.440636574074074,1.0,Android,Australia,0
10609,2,2,2,5.074351851851852,1.0,Android,Mexico,1
10611,1,1,1,18.157222222222224,1.0,iOS,Uzbekistan,0
10612,3,3,3,5.800787037037037,1.0,Android,Iran,0
10614,1,1,1,6.203009259259259,1.0,Android,Mongolia,0
10616,1,1,1,14.84795138888889,1.0,Android,Cote d'Ivoire,1
10617,2,2,2,5.790648148148148,1.0,Android,United Arab Emirates,0
10618,1,1,1,20.980439814814815,1.0,Android,Reunion,0
1062,1,1,1,8.510625,1.0,Android,Guernsey,1
10620,1,1,1,1.3253587962962963,1.0,Android,Montenegro,1
10622,1,1,1,4.8183796296296295,1.0,Android,Ghana,1
10624,1,1,1,8.172546296296296,1.0,Android,Dominican Republic,1
10626,2,2,2,7.989675925925926,1.0,Android,Bahamas,0
10628,1,1,1,0.31528935185185186,1.0,iOS,Malawi,1
1063,3,3,3,5.836435185185185,1.0,iOS,British Indian Ocean Territory (Chagos Archipelago),0
10631,1,1,1,12.78488425925926,1.0,Android,Congo,1
10633,1,1,1,4.207361111111111,1.0,Android,Bolivia,0
10634,1,1,1,5.202638888888889,1.0,Android,Switzerland,0
1064,1,1,1,1.45125,1.0,Android,Chad,0
10642,4,4,3,0.22288194444444445,1.0,Android,Aruba,0
10644,2,2,2,11.877361111111112,1.0,iOS,British Virgin Islands,1
10648,1,1,1,22.86232638888889,1.0,Android,Guadeloupe,0
1065,1,1,1,10.766701388888889,1.0,iOS,Singapore,0
10652,1,1,1,16.809479166666666,1.0,Android,American Samoa,1
10653,1,1,1,17.659293981481483,1.0,Android,Serbia,1
10656,1,1,1,7.902060185185185,1.0,iOS,Heard Island and McDonald Islands,1
10658,1,1,1,7.409641203703703,1.0,iOS,Greece,0
10663,1,1,1,3.626585648148148,1.0,iOS,Colombia,0
10664,2,2,2,0.7438541666666667,1.0,Android,Northern Mariana Islands,0
10665,2,2,2,19.115335648148147,1.0,Android,Heard Island and McDonald Islands,0
10671,1,1,1,20.332766203703702,1.0,Android,Suriname,0
10673,1,1,1,11.262083333333333,1.0,Android,Japan,0
10674,1,1,1,16.377546296296295,1.0,Android,French Guiana,1
10675,1,1,1,19.374560185185185,1.0,Android,Eritrea,0
10676,2,2,2,0.6118634259259259,1.0,iOS,Libyan Arab Jamahiriya,0
10678,2,2,2,5.3515393518518515,1.0,Android,Jordan,1
10679,1,1,1,8.028472222222222,1.0,Android,Mexico,0
1068,2,2,2,9.505335648148149,1.0,Android,Heard Island and McDonald Islands,1
10680,2,2,2,13.272766203703704,1.0,Android,Ecuador,0
10684,1,1,1,21.763182870370372,1.0,Android,Gibraltar,0
10686,2,2,2,17.870821759259258,1.0,Android,San Marino,0
10688,1,1,1,12.901226851851852,1.0,Android,Northern Mariana Islands,0
1069,1,1,1,9.942465277777778,1.0,Android,Holy See (Vatican City State),0
10690,1,1,1,9.307523148148148,1.0,Android,Pakistan,0
10694,2,2,2,5.5770023148148145,1.0,Android,Albania,0
10695,1,1,1,19.918287037037036,1.0,Android,Zambia,0
10697,2,2,2,2.967164351851852,1.0,Android,Algeria,0
10699,1,1,1,9.590185185185184,1.0,iOS,Burkina Faso,1
10705,3,3,3,0.14850694444444446,1.0,Android,Costa Rica,0
10706,3,3,3,14.37375,1.0,Android,Cayman Islands,0
10710,1,1,1,1.5932986111111112,1.0,iOS,Saint Lucia,0
10715,2,2,2,14.622754629629629,1.0,Android,Gambia,0
10716,2,2,2,0.4219791666666667,1.0,Android,Bulgaria,0
10717,2,2,2,9.682164351851851,1.0,Android,Namibia,0
10719,1,1,1,7.852534722222222,1.0,iOS,Denmark,1
1072,2,2,2,5.553888888888889,1.0,iOS,China,1
10720,3,3,3,1.8841319444444444,1.0,Android,Cambodia,0
10722,1,1,1,9.164733796296296,1.0,Android,Bouvet Island (Bouvetoya),0
10724,2,2,2,20.745196759259258,1.0,Android,Ethiopia,0
10725,1,1,1,19.799039351851853,1.0,iOS,Honduras,0
10726,1,1,1,4.417002314814815,1.0,Android,Antigua and Barbuda,1
10728,1,1,1,11.368287037037037,1.0,iOS,Myanmar,0
10729,3,3,3,1.7899189814814815,1.0,iOS,Djibouti,1
1073,1,1,1,7.083541666666667,1.0,iOS,Bolivia,0
10731,1,1,1,6.111724537037037,1.0,Android,Martinique,0
10732,1,1,1,12.191493055555556,1.0,Android,Marshall Islands,0
10733,1,1,1,14.749722222222223,1.0,iOS,Malaysia,0
10737,1,1,1,9.440069444444445,1.0,Android,Saint Kitts and Nevis,0
10738,1,1,1,14.594976851851852,1.0,Android,Uzbekistan,0
1074,1,1,1,10.22888888888889,1.0,iOS,Taiwan,1
10742,2,2,2,3.1230208333333334,1.0,Android,Montenegro,0
10743,1,1,1,7.318009259259259,1.0,iOS,Iraq,0
10745,3,3,3,5.844363425925926,1.0,Android,Equatorial Guinea,0
10750,1,1,1,19.90710648148148,1.0,Android,French Guiana,0
10751,1,1,1,6.4027314814814815,1.0,Android,Eritrea,1
10752,1,1,1,3.9497685185185185,1.0,Android,Korea,0
10754,1,1,1,7.931203703703703,1.0,iOS,Montenegro,0
10755,1,1,1,10.365219907407408,1.0,Android,Paraguay,0
10758,3,3,3,1.0081944444444444,1.0,iOS,Mauritius,0
10760,1,1,1,5.264884259259259,1.0,Android,Belgium,0
10762,1,1,1,17.130636574074074,1.0,Android,French Guiana,0
10763,2,2,2,6.472141203703703,1.0,Android,Comoros,0
10764,1,1,1,4.626273148148148,1.0,Android,United Arab Emirates,0
10765,1,1,1,6.5403472222222225,1.0,iOS,BouveZ Island (Bouvetoya),0
10766,1,1,1,17.778206018518517,1.0,iOS,Serbia,0
10767,1,1,1,7.032766203703703,1.0,iOS,Vanuatu,0
